SPY (SPDR S&P 500 ETF Trust),337.6,0.54
Feb 17 2020 @ 11:28 ET,Bid,0,Ask,0,Size,0x0,Vol,64582210
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
05/15/2020,SPY200515C00328000,15.21,0,15.21,15.27,0,0.1461,0.6679,0.0147,2565,328.000,SPY200515P00328000,5.55,-0.31,5.42,5.45,264,0.145,-0.3273,0.0148,1051
05/15/2020,SPY200515C00329000,14.09,0.04,14.45,14.5,79,0.1439,0.6544,0.0152,2407,329.000,SPY200515P00329000,5.74,-0.37,5.66,5.69,296,0.143,-0.341,0.0153,2534
05/15/2020,SPY200515C00330000,13.02,-0.28,13.68,13.74,45,0.1416,0.6405,0.0156,8019,330.000,SPY200515P00330000,5.97,-0.4,5.9,5.93,4973,0.1409,-0.3551,0.0157,18018
05/15/2020,SPY200515C00331000,12.44,-0.135,12.95,12.99,11,0.1395,0.6258,0.0161,2356,331.000,SPY200515P00331000,6.69,0.05,6.16,6.2,104,0.1389,-0.3699,0.0162,1010
05/15/2020,SPY200515C00332000,11.79,-0.07,12.21,12.26,103,0.1373,0.6107,0.0166,3999,332.000,SPY200515P00332000,6.55,-0.375,6.43,6.47,240,0.1368,-0.3852,0.0166,1523
05/15/2020,SPY200515C00333000,10.97,-0.19,11.49,11.55,9,0.1351,0.5948,0.017,3462,333.000,SPY200515P00333000,6.73,-0.5,6.71,6.75,110,0.1346,-0.4011,0.0171,2066
05/15/2020,SPY200515C00334000,10.57,0,10.8,10.85,0,0.133,0.5783,0.0174,3411,334.000,SPY200515P00334000,7.37,-0.175,7.02,7.05,84,0.1326,-0.4177,0.0175,1390
05/15/2020,SPY200515C00335000,9.88,0.065,10.12,10.17,626,0.131,0.5612,0.0179,8826,335.000,SPY200515P00335000,7.43,-0.45,7.35,7.38,338,0.1307,-0.435,0.0179,7534
05/15/2020,SPY200515C00336000,9.38,0.22,9.45,9.5,367,0.1288,0.5434,0.0183,7587,336.000,SPY200515P00336000,8,-0.235,7.67,7.71,195,0.1285,-0.4528,0.0183,2584
05/15/2020,SPY200515C00337000,8.42,-0.11,8.82,8.86,602,0.1269,0.5251,0.0186,4596,337.000,SPY200515P00337000,8.05,-0.56,8.03,8.07,325,0.1266,-0.4711,0.0187,2322
05/15/2020,SPY200515C00338000,8.09,0.17,8.18,8.23,404,0.1248,0.5061,0.019,3509,338.000,SPY200515P00338000,8.57,-0.44,8.41,8.45,316,0.1247,-0.4902,0.019,605
05/15/2020,SPY200515C00339000,7.34,0.01,7.58,7.62,396,0.1228,0.4866,0.0193,4047,339.000,SPY200515P00339000,9.46,0,8.8,8.86,0,0.1228,-0.5097,0.0193,1008
05/15/2020,SPY200515C00340000,6.97,0.21,7,7.04,2184,0.1209,0.4665,0.0195,5350,340.000,SPY200515P00340000,9.3,-0.56,9.23,9.29,694,0.1212,-0.5295,0.0195,5153
05/15/2020,SPY200515C00341000,6.38,0.16,6.43,6.47,471,0.1188,0.4459,0.0198,4431,341.000,SPY200515P00341000,10.01,0,9.65,9.74,0,0.1192,-0.5501,0.0197,275
05/15/2020,SPY200515C00342000,5.77,0.07,5.89,5.94,320,0.1169,0.4249,0.0199,3545,342.000,SPY200515P00342000,10.88,0,10.13,10.21,0,0.1175,-0.5709,0.0198,857
05/15/2020,SPY200515C00343000,5.33,0.12,5.4,5.42,1153,0.1152,0.4037,0.02,12754,343.000,SPY200515P00343000,10.78,0,10.62,10.73,0,0.116,-0.5918,0.0199,130
05/15/2020,SPY200515C00344000,4.84,0.1,4.91,4.94,750,0.1134,0.3821,0.02,1964,344.000,SPY200515P00344000,11.95,0.045,11.14,11.26,1,0.1145,-0.613,0.0198,19
05/15/2020,SPY200515C00345000,4.29,-0.015,4.45,4.48,5226,0.1117,0.3603,0.0199,9173,345.000,SPY200515P00345000,12.14,-0.34,11.69,11.83,2,0.1131,-0.634,0.0197,56
05/15/2020,SPY200515C00346000,3.97,0.075,4.03,4.06,577,0.1102,0.3388,0.0197,1875,346.000,SPY200515P00346000,13.06,-0.02,12.29,12.42,68,0.112,-0.6548,0.0195,135
05/15/2020,SPY200515C00347000,3.62,0.11,3.63,3.66,721,0.1087,0.3171,0.0195,6750,347.000,SPY200515P00347000,13.64,-0.08,12.9,13.05,1,0.1109,-0.6754,0.0192,219
05/15/2020,SPY200515C00348000,3.15,-0.005,3.27,3.29,1949,0.1074,0.296,0.0191,8629,348.000,SPY200515P00348000,13.75,-0.635,13.53,13.73,83,0.1101,-0.6951,0.0188,84
05/15/2020,SPY200515C00349000,2.82,-0.01,2.93,2.95,146,0.1062,0.2752,0.0187,2743,349.000,SPY200515P00349000,14.7,-0.39,14.2,14.41,1,0.1092,-0.7149,0.0184,6
05/15/2020,SPY200515C00350000,2.51,-0.02,2.61,2.63,833,0.1049,0.2545,0.0182,13819,350.000,SPY200515P00350000,15.75,-0.035,14.89,15.14,10,0.1087,-0.7336,0.0179,788
05/15/2020,SPY200515C00351000,2.33,0.075,2.33,2.34,54,0.1037,0.2348,0.0176,14363,351.000,SPY200515P00351000,27.77,0,15.63,15.87,0,0.1082,-0.7515,0.0173,343
05/15/2020,SPY200515C00352000,1.96,-0.045,2.07,2.08,38,0.1028,0.2159,0.017,15795,352.000,SPY200515P00352000,21.32,0,16.35,16.68,0,0.108,-0.7683,0.0167,1
05/15/2020,SPY200515C00353000,1.7,-0.085,1.83,1.85,151,0.1019,0.1979,0.0163,3598,353.000,SPY200515P00353000,0,0,17.16,17.45,0,0.108,-0.784,0.016,0
05/15/2020,SPY200515C00354000,1.5,-0.085,1.62,1.64,6,0.1011,0.1809,0.0155,975,354.000,SPY200515P00354000,27.96,0,17.95,18.31,0,0.1084,-0.798,0.0153,2
05/15/2020,SPY200515C00355000,1.37,-0.03,1.43,1.45,9307,0.1004,0.1647,0.0147,33302,355.000,SPY200515P00355000,19.44,-0.33,18.78,19.14,1,0.1086,-0.8117,0.0146,13
05/15/2020,SPY200515C00356000,1.16,-0.08,1.26,1.28,77,0.0998,0.1496,0.0139,740,356.000,SPY200515P00356000,25,0,19.62,20.04,0,0.1095,-0.8233,0.0139,1
05/15/2020,SPY200515C00357000,1.06,-0.035,1.12,1.13,236,0.0995,0.1359,0.0131,4306,357.000,SPY200515P00357000,0,0,20.48,20.92,0,0.1102,-0.8344,0.0132,0
05/15/2020,SPY200515C00358000,0.94,-0.035,0.98,0.99,211,0.0989,0.1225,0.0122,2036,358.000,SPY200515P00358000,0,0,21.37,21.81,0,0.1111,-0.8446,0.0126,0
05/15/2020,SPY200515C00359000,0.82,-0.04,0.87,0.88,2,0.0988,0.1112,0.0114,1100,359.000,SPY200515P00359000,0,0,22.28,22.72,0,0.1124,-0.8531,0.012,0
05/15/2020,SPY200515C00360000,0.7,-0.06,0.76,0.77,472,0.0984,0.0998,0.0106,2299,360.000,SPY200515P00360000,23.7,0,23.18,23.65,0,0.1137,-0.8612,0.0114,13
05/15/2020,SPY200515C00361000,0.64,-0.035,0.67,0.68,5,0.0983,0.09,0.0098,624,361.000,SPY200515P00361000,0,0,24.12,24.58,0,0.1154,-0.8679,0.0108,0
05/15/2020,SPY200515C00362000,0.56,-0.035,0.59,0.6,206,0.0982,0.0809,0.0091,12215,362.000,SPY200515P00362000,0,0,25.07,25.51,0,0.1171,-0.8742,0.0103,0
05/15/2020,SPY200515C00363000,0.51,-0.015,0.52,0.53,35,0.0982,0.0728,0.0084,523,363.000,SPY200515P00363000,31.56,0,26.01,26.48,0,0.1191,-0.8795,0.0098,5
05/15/2020,SPY200515C00364000,0.44,-0.025,0.46,0.47,5,0.0983,0.0656,0.0077,4096,364.000,SPY200515P00364000,0,0,26.97,27.44,0,0.1211,-0.8841,0.0094,0
05/15/2020,SPY200515C00365000,0.38,-0.035,0.4,0.41,13,0.0981,0.0583,0.0071,3242,365.000,SPY200515P00365000,34,0,27.94,28.39,0,0.1231,-0.8887,0.0089,5
05/15/2020,SPY200515C00366000,0.33,-0.035,0.36,0.37,147,0.0987,0.0531,0.0065,171,366.000,SPY200515P00366000,0,0,28.9,29.37,0,0.1254,-0.8925,0.0086,0
05/15/2020,SPY200515C00367000,0.32,-0.005,0.31,0.32,24,0.0984,0.0469,0.0059,86,367.000,SPY200515P00367000,0,0,29.89,30.34,0,0.1279,-0.8955,0.0082,0
05/15/2020,SPY200515C00368000,0.27,0,0.28,0.29,0,0.099,0.0426,0.0055,81,368.000,SPY200515P00368000,32.33,0.39,30.86,31.33,2,0.1304,-0.8984,0.0079,2
05/15/2020,SPY200515C00369000,0.24,-0.015,0.24,0.25,1,0.0988,0.0375,0.0049,1,369.000,SPY200515P00369000,0,0,31.84,32.31,0,0.1328,-0.9012,0.0076,0
05/15/2020,SPY200515C00370000,0.23,0,0.21,0.22,0,0.0989,0.0334,0.0045,529,370.000,SPY200515P00370000,33.2,-0.695,32.82,33.3,10,0.1354,-0.9035,0.0073,14
05/15/2020,SPY200515C00371000,0.18,-0.025,0.19,0.2,201,0.0996,0.0305,0.0041,201,371.000,SPY200515P00371000,0,0,33.82,34.28,0,0.1381,-0.9055,0.007,0
05/15/2020,SPY200515C00375000,0.11,-0.015,0.12,0.13,551,0.1014,0.0201,0.0029,888,375.000,SPY200515P00375000,51.91,0,37.78,38.26,0,0.1491,-0.9121,0.0062,0
05/15/2020,SPY200515C00380000,0.07,-0.005,0.07,0.08,10,0.1048,0.0126,0.0018,285,380.000,SPY200515P00380000,43,0,42.78,43.23,0,0.1632,-0.9178,0.0053,3
05/15/2020,SPY200515C00385000,0.04,0,0.04,0.05,0,0.107,0.0074,0.0011,349,385.000,SPY200515P00385000,0,0,47.75,48.24,0,0.177,-0.9222,0.0047,0
05/15/2020,SPY200515C00390000,0.03,0,0.02,0.03,0,0.1087,0.0042,0.0007,248,390.000,SPY200515P00390000,0,0,52.74,53.23,0,0.1906,-0.926,0.0042,0
05/15/2020,SPY200515C00395000,0.02,0,0.02,0.03,0,0.1179,0.0041,0.0006,137,395.000,SPY200515P00395000,0,0,57.73,58.22,0,0.2038,-0.9292,0.0038,0
05/15/2020,SPY200515C00400000,0.02,0.005,0.01,0.02,11,0.1205,0.0026,0.0004,1610,400.000,SPY200515P00400000,76.5,0,62.72,63.21,0,0.2167,-0.932,0.0035,0
05/15/2020,SPY200515C00405000,0.01,0,0.01,0.02,0,0.1285,0.0024,0.0004,76,405.000,SPY200515P00405000,0,0,67.71,68.2,0,0.2293,-0.9344,0.0032,0
05/15/2020,SPY200515C00410000,0.01,0.005,0,0.01,101,0.1212,0.0007,0.0001,313,410.000,SPY200515P00410000,0,0,72.7,73.2,0,0.2419,-0.9363,0.0029,0
05/15/2020,SPY200515C00415000,0.01,0,0,0.01,0,0.1276,0.0006,0.0001,201,415.000,SPY200515P00415000,0,0,77.69,78.19,0,0.254,-0.9382,0.0027,0
05/15/2020,SPY200515C00420000,0.01,0,0,0.01,0,0.1339,0.0006,0.0001,31,420.000,SPY200515P00420000,0,0,82.68,83.18,0,0.2659,-0.9399,0.0025,0
06/19/2020,SPY200619C00025000,306.63,0,312.51,313.04,0,10.7216,0.9945,0,1,25.000,SPY200619P00025000,0.01,0,0,0.01,0,1.251,0,0,4
06/19/2020,SPY200619C00030000,0,0,307.51,308.05,0,8.7953,0.9935,0,0,30.000,SPY200619P00030000,0,0,0,0.01,0,1.1885,-0.0001,0,0
06/19/2020,SPY200619C00035000,0,0,302.52,303.06,0,7.4205,0.9911,0,0,35.000,SPY200619P00035000,0,0,0,0.01,0,1.126,-0.0001,0,380
06/19/2020,SPY200619C00040000,291.65,0,297.53,298.06,0,6.3884,0.9873,0,0,40.000,SPY200619P00040000,0.01,0,0,0.01,0,1.0635,-0.0001,0,1
06/19/2020,SPY200619C00045000,0,0,292.54,293.07,0,5.5865,0.9825,0,0,45.000,SPY200619P00045000,0,0,0,0.01,0,1.001,-0.0001,0,10
06/19/2020,SPY200619C00050000,0,0,287.55,288.08,0,4.9449,0.9772,0,0,50.000,SPY200619P00050000,0,0,0,0.01,0,0.93,-0.0001,0,47
06/19/2020,SPY200619C00055000,0,0,282.56,283.09,0,4.42,0.9717,0.0001,0,55.000,SPY200619P00055000,0.01,0,0,0.01,0,0.9017,-0.0001,0,1956
06/19/2020,SPY200619C00060000,0,0,277.57,278.1,0,3.9828,0.9665,0.0001,0,60.000,SPY200619P00060000,0,0,0,0.01,0,0.8585,-0.0001,0,38
06/19/2020,SPY200619C00065000,0,0,272.57,273.11,0,3.6122,0.9617,0.0001,0,65.000,SPY200619P00065000,0.02,0,0,0.01,0,0.8184,-0.0001,0,136
06/19/2020,SPY200619C00070000,263.45,0,267.58,268.12,0,3.2951,0.9573,0.0001,38,70.000,SPY200619P00070000,0.02,0,0,0.01,0,0.7845,-0.0001,0,166
06/19/2020,SPY200619C00075000,0,0,262.59,263.12,0,3.02,0.9535,0.0001,0,75.000,SPY200619P00075000,0.02,0,0,0.01,0,0.7507,-0.0001,0,484
06/19/2020,SPY200619C00080000,0,0,257.6,258.13,0,2.7796,0.9502,0.0002,0,80.000,SPY200619P00080000,0.01,0,0,0.01,0,0.7153,-0.0001,0,387
06/19/2020,SPY200619C00085000,0,0,252.61,253.14,0,2.5675,0.9474,0.0002,0,85.000,SPY200619P00085000,0.01,0,0,0.01,0,0.6833,-0.0001,0,1514
06/19/2020,SPY200619C00090000,0,0,247.62,248.15,0,2.3791,0.945,0.0002,0,90.000,SPY200619P00090000,0.01,0,0,0.01,0,0.658,-0.0001,0,1621
06/19/2020,SPY200619C00095000,218.95,0,242.63,243.16,0,2.2104,0.9431,0.0002,0,95.000,SPY200619P00095000,0.01,0,0,0.01,0,0.6292,-0.0001,0,1844
06/19/2020,SPY200619C00100000,213.97,0,237.64,238.17,0,2.0587,0.9415,0.0003,0,100.000,SPY200619P00100000,0.01,0,0,0.01,0,0.615,-0.0002,0,22851
06/19/2020,SPY200619C00105000,0,0,232.64,233.18,0,1.9212,0.9403,0.0003,0,105.000,SPY200619P00105000,0.01,0,0,0.01,0,0.5894,-0.0002,0,20462
06/19/2020,SPY200619C00110000,0,0,227.65,228.19,0,1.7965,0.9393,0.0003,0,110.000,SPY200619P00110000,0.01,0,0,0.01,0,0.5683,-0.0002,0,12680
06/19/2020,SPY200619C00115000,0,0,222.66,223.2,0,1.6826,0.9386,0.0003,0,115.000,SPY200619P00115000,0.01,0,0.01,0.02,0,0.5802,-0.0004,0,7924
06/19/2020,SPY200619C00120000,0,0,217.67,218.21,0,1.5783,0.9382,0.0004,0,120.000,SPY200619P00120000,0.02,0.005,0.01,0.02,30,0.5564,-0.0004,0,6191
06/19/2020,SPY200619C00125000,0,0,212.68,213.22,0,1.4823,0.9379,0.0004,0,125.000,SPY200619P00125000,0.03,0,0.01,0.02,0,0.537,-0.0004,0,10187
06/19/2020,SPY200619C00130000,191.04,0,207.69,208.23,0,1.3937,0.9377,0.0004,0,130.000,SPY200619P00130000,0.01,0,0.01,0.02,0,0.5168,-0.0005,0,4372
06/19/2020,SPY200619C00135000,186.35,0,202.7,203.24,0,1.3117,0.9377,0.0004,1,135.000,SPY200619P00135000,0.02,0,0.02,0.03,0,0.5203,-0.0008,0,1608
06/19/2020,SPY200619C00140000,181.01,0,197.71,198.25,0,1.2356,0.9378,0.0005,10,140.000,SPY200619P00140000,0.04,0,0.02,0.03,0,0.5016,-0.0008,0,10951
06/19/2020,SPY200619C00145000,0,0,192.72,193.25,0,1.1646,0.9381,0.0005,0,145.000,SPY200619P00145000,0.07,0,0.02,0.03,0,0.4808,-0.0008,0,9991
06/19/2020,SPY200619C00150000,171.44,0,187.73,188.27,0,1.0987,0.9383,0.0005,1,150.000,SPY200619P00150000,0.04,0,0.03,0.04,0,0.4778,-0.0012,0,2801
06/19/2020,SPY200619C00155000,146.5,0,182.75,183.28,0,1.0371,0.9387,0.0005,0,155.000,SPY200619P00155000,0.04,0,0.03,0.04,0,0.4608,-0.0012,0,2176
06/19/2020,SPY200619C00160000,0,0,177.76,178.29,0,0.9791,0.9391,0.0006,0,160.000,SPY200619P00160000,0.05,0.005,0.04,0.05,50,0.4535,-0.0016,0.0001,2426
06/19/2020,SPY200619C00165000,146.84,0,172.77,173.3,0,0.9248,0.9395,0.0006,0,165.000,SPY200619P00165000,0.05,-0.005,0.05,0.06,100,0.4449,-0.002,0.0001,2477
06/19/2020,SPY200619C00170000,151.07,0,167.78,168.32,0,0.8739,0.9399,0.0006,0,170.000,SPY200619P00170000,0.06,0,0.06,0.07,0,0.435,-0.0024,0.0001,2946
06/19/2020,SPY200619C00175000,146.01,0,162.8,163.33,0,0.8258,0.9404,0.0007,0,175.000,SPY200619P00175000,0.08,0,0.07,0.08,0,0.4238,-0.0027,0.0001,3958
06/19/2020,SPY200619C00180000,141.03,0,157.81,158.34,0,0.7803,0.9409,0.0007,20,180.000,SPY200619P00180000,0.08,-0.005,0.08,0.09,100,0.4127,-0.0032,0.0001,5929
06/19/2020,SPY200619C00185000,143.99,0,152.83,153.36,0,0.7376,0.9413,0.0007,4,185.000,SPY200619P00185000,0.09,-0.005,0.09,0.1,150,0.4007,-0.0036,0.0001,4659
06/19/2020,SPY200619C00190000,139.12,0,147.84,148.37,0,0.6968,0.9417,0.0008,1,190.000,SPY200619P00190000,0.11,-0.005,0.11,0.12,100,0.3927,-0.0044,0.0002,7598
06/19/2020,SPY200619C00195000,129.85,0,142.86,143.39,0,0.6585,0.9421,0.0008,2,195.000,SPY200619P00195000,0.13,-0.005,0.12,0.13,250,0.38,-0.0049,0.0002,4678
06/19/2020,SPY200619C00200000,132.5,0,137.88,138.41,0,0.6222,0.9424,0.0009,23,200.000,SPY200619P00200000,0.14,-0.005,0.14,0.15,1,0.3705,-0.0057,0.0002,5170
06/19/2020,SPY200619C00205000,131.35,0,132.9,133.43,0,0.5877,0.9427,0.0009,0,205.000,SPY200619P00205000,0.19,0,0.16,0.17,0,0.3599,-0.0066,0.0003,6405
06/19/2020,SPY200619C00210000,113.85,0,127.92,128.45,0,0.5548,0.943,0.001,17,210.000,SPY200619P00210000,0.19,-0.005,0.18,0.19,15,0.3496,-0.0076,0.0003,2642
06/19/2020,SPY200619C00215000,112.75,0,122.94,123.47,0,0.5235,0.9431,0.001,28,215.000,SPY200619P00215000,0.22,-0.005,0.21,0.22,10,0.341,-0.009,0.0004,4531
06/19/2020,SPY200619C00220000,117.55,0,117.97,118.5,0,0.494,0.9431,0.0011,108,220.000,SPY200619P00220000,0.26,0.005,0.24,0.25,1178,0.3311,-0.0104,0.0004,13057
06/19/2020,SPY200619C00225000,107.41,0,113,113.53,0,0.4658,0.943,0.0011,127,225.000,SPY200619P00225000,0.29,-0.005,0.28,0.29,13,0.3219,-0.0121,0.0005,20199
06/19/2020,SPY200619C00230000,104.52,0,108.03,108.56,0,0.439,0.9428,0.0012,57,230.000,SPY200619P00230000,0.33,-0.005,0.32,0.33,1,0.3125,-0.0141,0.0006,38396
06/19/2020,SPY200619C00235000,88.92,0,103.07,103.6,0,0.4136,0.9423,0.0013,390,235.000,SPY200619P00235000,0.39,0.005,0.36,0.37,40,0.3021,-0.0161,0.0007,12802
06/19/2020,SPY200619C00240000,86.36,0,98.11,98.64,0,0.3894,0.9416,0.0014,859,240.000,SPY200619P00240000,0.42,-0.035,0.42,0.43,17,0.2935,-0.0189,0.0008,9866
06/19/2020,SPY200619C00245000,93.27,0.665,93.17,93.7,15,0.3669,0.9405,0.0015,2322,245.000,SPY200619P00245000,0.51,-0.015,0.48,0.5,1,0.2849,-0.0222,0.0009,12802
06/19/2020,SPY200619C00250000,80.64,0,88.24,88.77,0,0.3457,0.9388,0.0016,1194,250.000,SPY200619P00250000,0.63,0.015,0.56,0.58,21,0.2763,-0.0259,0.0011,33236
06/19/2020,SPY200619C00255000,81.36,0,83.32,83.85,0,0.3258,0.9367,0.0018,1669,255.000,SPY200619P00255000,0.68,-0.035,0.66,0.67,7,0.268,-0.0305,0.0013,30720
06/19/2020,SPY200619C00260000,74.86,0,78.45,78.96,0,0.3081,0.9333,0.002,2780,260.000,SPY200619P00260000,0.84,0,0.77,0.78,0,0.2597,-0.0359,0.0015,54631
06/19/2020,SPY200619C00264000,70.19,0,74.55,75.06,0,0.2945,0.9302,0.0022,2671,264.000,SPY200619P00264000,0.99,0,0.88,0.89,0,0.2536,-0.0412,0.0018,4231
06/19/2020,SPY200619C00265000,73.06,0.01,73.62,74.09,1,0.2919,0.9289,0.0022,3313,265.000,SPY200619P00265000,0.96,-0.025,0.91,0.92,272,0.252,-0.0426,0.0018,23802
06/19/2020,SPY200619C00266000,56.23,0,72.61,73.13,0,0.2884,0.9281,0.0023,555,266.000,SPY200619P00266000,0.96,-0.065,0.94,0.95,1,0.2505,-0.0441,0.0019,2139
06/19/2020,SPY200619C00267000,46.57,0,71.66,72.16,0,0.2856,0.9269,0.0023,408,267.000,SPY200619P00267000,1.09,0,0.97,0.98,0,0.2488,-0.0455,0.0019,2427
06/19/2020,SPY200619C00268000,70.82,0.67,70.68,71.19,2,0.2823,0.926,0.0024,57,268.000,SPY200619P00268000,1.06,0,1,1.01,0,0.2471,-0.047,0.002,3228
06/19/2020,SPY200619C00269000,61.39,0,69.71,70.22,0,0.2792,0.9249,0.0024,13,269.000,SPY200619P00269000,1.16,0,1.03,1.05,0,0.2457,-0.0487,0.0021,1648
06/19/2020,SPY200619C00270000,68.86,0.615,68.75,69.25,2,0.2762,0.9237,0.0025,2516,270.000,SPY200619P00270000,1.12,-0.045,1.07,1.08,3,0.2441,-0.0503,0.0021,31974
06/19/2020,SPY200619C00271000,52.02,0,67.79,68.29,0,0.2735,0.9223,0.0025,20,271.000,SPY200619P00271000,1.21,0.005,1.1,1.12,57,0.2426,-0.0521,0.0022,1527
06/19/2020,SPY200619C00272000,50.67,0,66.83,67.33,0,0.2707,0.9209,0.0026,58,272.000,SPY200619P00272000,1.17,-0.075,1.14,1.16,15,0.2411,-0.054,0.0023,2642
06/19/2020,SPY200619C00273000,49.93,0,65.88,66.36,0,0.268,0.9195,0.0027,19,273.000,SPY200619P00273000,1.33,0,1.18,1.2,0,0.2397,-0.0559,0.0024,3045
06/19/2020,SPY200619C00274000,51.83,0,64.92,65.42,0,0.2656,0.9178,0.0027,253,274.000,SPY200619P00274000,1.27,-0.065,1.22,1.24,42,0.2381,-0.0578,0.0025,36235
06/19/2020,SPY200619C00275000,64.53,0,63.97,64.45,0,0.2628,0.9163,0.0028,4351,275.000,SPY200619P00275000,1.38,-0.005,1.27,1.28,14,0.2367,-0.0599,0.0025,16461
06/19/2020,SPY200619C00276000,62.53,0,63.01,63.51,0,0.2604,0.9145,0.0029,921,276.000,SPY200619P00276000,1.42,-0.005,1.31,1.32,16,0.2351,-0.0619,0.0026,3654
06/19/2020,SPY200619C00277000,46.58,0,62.05,62.55,0,0.2577,0.9129,0.003,18,277.000,SPY200619P00277000,1.49,0.015,1.35,1.37,10,0.2336,-0.064,0.0027,6060
06/19/2020,SPY200619C00278000,51.53,0,61.1,61.6,0,0.2553,0.911,0.003,109,278.000,SPY200619P00278000,1.54,0.015,1.4,1.42,104,0.2322,-0.0664,0.0028,5885
06/19/2020,SPY200619C00279000,46.67,0,60.15,60.65,0,0.2528,0.9091,0.0031,251,279.000,SPY200619P00279000,1.56,-0.02,1.45,1.46,57,0.2306,-0.0686,0.0029,3775
06/19/2020,SPY200619C00280000,59.24,0.535,59.2,59.7,2,0.2504,0.9071,0.0032,8188,280.000,SPY200619P00280000,1.6,-0.03,1.5,1.51,130,0.2291,-0.071,0.003,207601
06/19/2020,SPY200619C00281000,53.12,0,58.26,58.75,0,0.248,0.905,0.0033,19,281.000,SPY200619P00281000,1.58,-0.105,1.55,1.56,179,0.2275,-0.0734,0.0031,6397
06/19/2020,SPY200619C00282000,46.25,0,57.31,57.81,0,0.2457,0.9028,0.0034,384,282.000,SPY200619P00282000,1.73,-0.005,1.6,1.62,688,0.2261,-0.076,0.0032,6341
06/19/2020,SPY200619C00283000,44.23,0,56.38,56.85,0,0.2434,0.9006,0.0035,138,283.000,SPY200619P00283000,1.8,0,1.65,1.67,23,0.2244,-0.0785,0.0033,11461
06/19/2020,SPY200619C00284000,42.58,0,55.43,55.92,0,0.2411,0.8982,0.0036,345,284.000,SPY200619P00284000,1.78,-0.075,1.71,1.72,292,0.2228,-0.0811,0.0034,10508
06/19/2020,SPY200619C00285000,53.89,-0.12,54.5,54.97,13,0.2389,0.8957,0.0037,4416,285.000,SPY200619P00285000,1.84,-0.085,1.77,1.78,2150,0.2214,-0.084,0.0035,36231
06/19/2020,SPY200619C00286000,52.33,0,53.55,54.04,0,0.2366,0.8932,0.0038,3008,286.000,SPY200619P00286000,1.95,-0.035,1.83,1.84,16,0.2198,-0.0869,0.0036,10372
06/19/2020,SPY200619C00287000,39.59,0,52.61,53.1,0,0.2343,0.8907,0.0039,671,287.000,SPY200619P00287000,1.97,-0.085,1.89,1.91,73,0.2184,-0.0899,0.0038,6221
06/19/2020,SPY200619C00288000,40.61,0,51.68,52.17,0,0.2322,0.8878,0.004,3534,288.000,SPY200619P00288000,1.99,-0.125,1.95,1.97,5,0.2167,-0.0929,0.0039,8205
06/19/2020,SPY200619C00289000,46.85,0,50.78,51.21,0,0.2302,0.8849,0.0041,3651,289.000,SPY200619P00289000,2.06,-0.13,2.02,2.04,137,0.2153,-0.0962,0.004,7234
06/19/2020,SPY200619C00290000,50,0,49.84,50.29,0,0.228,0.8819,0.0042,16110,290.000,SPY200619P00290000,2.12,-0.145,2.09,2.1,692,0.2136,-0.0994,0.0041,23609
06/19/2020,SPY200619C00291000,48.44,0,48.91,49.36,2,0.2259,0.8789,0.0044,3678,291.000,SPY200619P00291000,2.23,-0.11,2.16,2.17,31,0.2121,-0.1028,0.0043,10005
06/19/2020,SPY200619C00292000,47.86,0,47.98,48.43,0,0.2236,0.8758,0.0045,2022,292.000,SPY200619P00292000,2.3,-0.115,2.23,2.25,459,0.2106,-0.1064,0.0044,4786
06/19/2020,SPY200619C00293000,43.39,0,47.06,47.5,0,0.2215,0.8725,0.0046,1567,293.000,SPY200619P00293000,2.38,-0.115,2.3,2.32,685,0.2088,-0.1098,0.0045,5746
06/19/2020,SPY200619C00294000,41.66,0,46.14,46.58,0,0.2196,0.869,0.0048,2403,294.000,SPY200619P00294000,2.44,-0.14,2.38,2.4,164,0.2073,-0.1137,0.0047,10247
06/19/2020,SPY200619C00295000,45.09,0.33,45.22,45.66,3,0.2175,0.8654,0.0049,4651,295.000,SPY200619P00295000,2.57,-0.095,2.46,2.47,70,0.2056,-0.1174,0.0048,19676
06/19/2020,SPY200619C00296000,39.54,0,44.32,44.73,0,0.2155,0.8617,0.005,2306,296.000,SPY200619P00296000,2.64,-0.105,2.54,2.56,25,0.2041,-0.1214,0.005,4246
06/19/2020,SPY200619C00297000,43.25,0.31,43.39,43.82,1,0.2133,0.8581,0.0052,1012,297.000,SPY200619P00297000,2.74,-0.095,2.62,2.64,30,0.2024,-0.1254,0.0052,8584
06/19/2020,SPY200619C00298000,32.3,0,42.48,42.91,0,0.2113,0.854,0.0053,1524,298.000,SPY200619P00298000,2.82,-0.105,2.71,2.73,15,0.2008,-0.1297,0.0053,8652
06/19/2020,SPY200619C00299000,41.55,0,41.56,42,0,0.2091,0.8501,0.0055,2567,299.000,SPY200619P00299000,2.84,-0.185,2.79,2.82,58,0.1991,-0.134,0.0055,5061
06/19/2020,SPY200619C00300000,40,-0.22,40.66,41.08,3,0.2071,0.8459,0.0057,16172,300.000,SPY200619P00300000,2.9,-0.225,2.89,2.91,464,0.1975,-0.1386,0.0057,46239
